review_id,platform,reviewer_id,product_id,product_name,review_text,rating,category,timestamp,has_usable_text,clean_text,reviewer_id_pseudo,review_datetime,review_year,review_month,review_date
KONGA_3576858_323,Konga,2930229,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The product is okay,4,Fashion,2021-04-17 14:07:02,True,the product is okay,USER_0175,2021-04-17 14:07:02,2021,4,2021-04-17
KONGA_3576858_324,Konga,2955731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice ,5,Fashion,2023-02-13 22:47:20,True,nice,USER_0176,2023-02-13 22:47:20,2023,2,2023-02-13
KONGA_3576858_325,Konga,2955731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-08-25 11:02:17,True,nice,USER_0176,2022-08-25 11:02:17,2022,8,2022-08-25
KONGA_3576858_326,Konga,2955731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2021-08-05 21:02:41,True,nice,USER_0176,2021-08-05 21:02:41,2021,8,2021-08-05
KONGA_3576858_327,Konga,2959489,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-09-22 23:07:35,True,nice,USER_0177,2022-09-22 23:07:35,2022,9,2022-09-22
KONGA_3576858_328,Konga,2966731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!!,5,Fashion,2022-04-12 13:42:59,True,great!!,USER_0178,2022-04-12 13:42:59,2022,4,2022-04-12
KONGA_3576858_329,Konga,2966731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!,4,Fashion,2022-05-27 13:31:51,True,great!,USER_0178,2022-05-27 13:31:51,2022,5,2022-05-27
KONGA_3576858_330,Konga,2966731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Perfect!!,5,Fashion,2022-04-12 13:43:18,True,perfect!!,USER_0178,2022-04-12 13:43:18,2022,4,2022-04-12
KONGA_3576858_331,Konga,2966731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Lovely,5,Fashion,2022-04-12 13:42:30,True,lovely,USER_0178,2022-04-12 13:42:30,2022,4,2022-04-12
KONGA_3576858_332,Konga,2966731,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great!,4,Fashion,2022-05-27 13:32:41,True,great!,USER_0178,2022-05-27 13:32:41,2022,5,2022-05-27
KONGA_3576858_333,Konga,2967347,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,great,5,Fashion,2023-01-20 09:58:52,True,great,USER_0179,2023-01-20 09:58:52,2023,1,2023-01-20
KONGA_3576858_334,Konga,2976606,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2023-07-16 09:05:36,True,nice,USER_0180,2023-07-16 09:05:36,2023,7,2023-07-16
KONGA_3576858_335,Konga,2984545,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-15 08:53:48,True,good,USER_0181,2022-07-15 08:53:48,2022,7,2022-07-15
KONGA_3576858_336,Konga,3011089,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,fast and efficient,5,Fashion,2023-10-28 08:31:51,True,fast and efficient,USER_0182,2023-10-28 08:31:51,2023,10,2023-10-28
KONGA_3576858_337,Konga,3011089,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i love the delivery process,5,Fashion,2022-05-19 13:21:32,True,i love the delivery process,USER_0182,2022-05-19 13:21:32,2022,5,2022-05-19
KONGA_3576858_338,Konga,3011089,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,great,5,Fashion,2023-10-28 08:29:57,True,great,USER_0182,2023-10-28 08:29:57,2023,10,2023-10-28
KONGA_3576858_339,Konga,3028208,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great ,4,Fashion,2024-04-23 06:43:12,True,great,USER_0183,2024-04-23 06:43:12,2024,4,2024-04-23
KONGA_3576858_340,Konga,3028208,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2025-05-26 11:11:51,True,good,USER_0183,2025-05-26 11:11:51,2025,5,2025-05-26
KONGA_3576858_341,Konga,3037435,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The nylon is ok,4,Fashion,2022-04-04 15:35:11,True,the nylon is ok,USER_0184,2022-04-04 15:35:11,2022,4,2022-04-04
KONGA_3576858_342,Konga,3037435,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,The packaging material is ok,4,Fashion,2022-04-04 15:35:52,True,the packaging material is ok,USER_0184,2022-04-04 15:35:52,2022,4,2022-04-04
KONGA_3576858_343,Konga,3037435,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,the flier is ok,4,Fashion,2022-10-04 18:01:00,True,the flier is ok,USER_0184,2022-10-04 18:01:00,2022,10,2022-10-04
KONGA_3576858_344,Konga,3037435,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,the product is ok,4,Fashion,2022-08-15 05:36:55,True,the product is ok,USER_0184,2022-08-15 05:36:55,2022,8,2022-08-15
KONGA_3576858_345,Konga,3045681,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,nice,5,Fashion,2022-06-07 12:52:33,True,nice,USER_0185,2022-06-07 12:52:33,2022,6,2022-06-07
KONGA_3576858_346,Konga,3066441,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery ,5,Fashion,2022-11-15 10:11:01,True,fast delivery,USER_0186,2022-11-15 10:11:01,2022,11,2022-11-15
KONGA_3576858_347,Konga,3066441,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery ,5,Fashion,2022-11-15 10:11:23,True,fast delivery,USER_0186,2022-11-15 10:11:23,2022,11,2022-11-15
KONGA_3576858_348,Konga,3138176,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Product is Okay,4,Fashion,2022-06-17 11:10:55,True,product is okay,USER_0187,2022-06-17 11:10:55,2022,6,2022-06-17
KONGA_3576858_349,Konga,3162835,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,What i ordered is what i got,5,Fashion,2024-06-28 16:42:28,True,what i ordered is what i got,USER_0188,2024-06-28 16:42:28,2024,6,2024-06-28
KONGA_3576858_350,Konga,3169430,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-10 01:42:17,True,good,USER_0189,2022-08-10 01:42:17,2022,8,2022-08-10
KONGA_3576858_351,Konga,3179502,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Received in good shape,4,Fashion,2023-03-03 10:48:52,True,received in good shape,USER_0190,2023-03-03 10:48:52,2023,3,2023-03-03
KONGA_3576858_352,Konga,3189759,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-08 10:37:56,True,good,USER_0191,2022-07-08 10:37:56,2022,7,2022-07-08
KONGA_3576858_353,Konga,3189759,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-07-18 17:07:20,True,good,USER_0191,2022-07-18 17:07:20,2022,7,2022-07-18
KONGA_3576858_354,Konga,3192183,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's okay ,4,Fashion,2023-05-01 10:57:18,True,it's okay,USER_0192,2023-05-01 10:57:18,2023,5,2023-05-01
KONGA_3576858_355,Konga,3226757,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Gud,4,Fashion,2023-04-05 13:52:30,True,gud,USER_0193,2023-04-05 13:52:30,2023,4,2023-04-05
KONGA_3576858_356,Konga,3263814,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-15 18:31:11,True,good,USER_0194,2023-05-15 18:31:11,2023,5,2023-05-15
KONGA_3576858_357,Konga,3263814,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,3,Fashion,2023-03-28 23:29:33,True,good,USER_0194,2023-03-28 23:29:33,2023,3,2023-03-28
KONGA_3576858_358,Konga,3263814,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-05-05 17:32:56,True,good,USER_0194,2023-05-05 17:32:56,2023,5,2023-05-05
KONGA_3576858_359,Konga,3263814,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,k,5,Fashion,2022-12-14 19:51:18,True,k,USER_0194,2022-12-14 19:51:18,2022,12,2022-12-14
KONGA_3576858_360,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I LIKE IT,5,Fashion,2022-09-21 09:22:29,True,i like it,USER_0195,2022-09-21 09:22:29,2022,9,2022-09-21
KONGA_3576858_361,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i like it,5,Fashion,2022-08-18 08:16:57,True,i like it,USER_0195,2022-08-18 08:16:57,2022,8,2022-08-18
KONGA_3576858_362,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:44:09,True,ok,USER_0195,2022-12-10 19:44:09,2022,12,2022-12-10
KONGA_3576858_363,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:44:33,True,ok,USER_0195,2022-12-10 19:44:33,2022,12,2022-12-10
KONGA_3576858_364,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,4,Fashion,2022-12-10 19:45:04,True,ok,USER_0195,2022-12-10 19:45:04,2022,12,2022-12-10
KONGA_3576858_365,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2022-09-23 21:23:16,True,good,USER_0195,2022-09-23 21:23:16,2022,9,2022-09-23
KONGA_3576858_366,Konga,3273783,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,i like it,5,Fashion,2022-07-27 14:25:25,True,i like it,USER_0195,2022-07-27 14:25:25,2022,7,2022-07-27
KONGA_3576858_367,Konga,3292302,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,OK,5,Fashion,2022-08-24 14:55:59,True,ok,USER_0196,2022-08-24 14:55:59,2022,8,2022-08-24
KONGA_3576858_368,Konga,3296559,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Product came very timely and was shipped with a free gift. Thank you,4,Fashion,2022-06-09 21:59:31,True,product came very timely and was shipped with a free gift. thank you,USER_0197,2022-06-09 21:59:31,2022,6,2022-06-09
KONGA_3576858_369,Konga,3299711,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:59:59,True,good,USER_0198,2022-08-01 10:59:59,2022,8,2022-08-01
KONGA_3576858_370,Konga,3299711,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:59:40,True,good,USER_0198,2022-08-01 10:59:40,2022,8,2022-08-01
KONGA_3576858_371,Konga,3307673,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Always on point,5,Fashion,2022-06-29 13:24:57,True,always on point,USER_0199,2022-06-29 13:24:57,2022,6,2022-06-29
KONGA_3576858_372,Konga,3308933,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good ,5,Fashion,2025-04-16 09:29:31,True,good,USER_0200,2025-04-16 09:29:31,2025,4,2025-04-16
KONGA_3576858_373,Konga,3332948,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,4,Fashion,2022-08-08 12:46:21,True,nice,USER_0201,2022-08-08 12:46:21,2022,8,2022-08-08
KONGA_3576858_374,Konga,3332948,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-05-25 16:41:17,True,good,USER_0201,2023-05-25 16:41:17,2023,5,2023-05-25
KONGA_3576858_375,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:50:45,True,good,USER_0202,2022-08-01 10:50:45,2022,8,2022-08-01
KONGA_3576858_376,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:48:08,True,good,USER_0202,2022-08-01 10:48:08,2022,8,2022-08-01
KONGA_3576858_377,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent ,5,Fashion,2022-08-01 10:40:27,True,excellent,USER_0202,2022-08-01 10:40:27,2022,8,2022-08-01
KONGA_3576858_378,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2022-08-01 10:40:54,True,nice,USER_0202,2022-08-01 10:40:54,2022,8,2022-08-01
KONGA_3576858_379,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Excellent ,5,Fashion,2022-08-01 10:40:09,True,excellent,USER_0202,2022-08-01 10:40:09,2022,8,2022-08-01
KONGA_3576858_380,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:51:40,True,good,USER_0202,2022-08-01 10:51:40,2022,8,2022-08-01
KONGA_3576858_381,Konga,3338858,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2022-08-01 10:51:26,True,good,USER_0202,2022-08-01 10:51:26,2022,8,2022-08-01
KONGA_3576858_382,Konga,3369715,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,4,Fashion,2022-08-20 22:22:56,True,great,USER_0203,2022-08-20 22:22:56,2022,8,2022-08-20
KONGA_3576858_383,Konga,3375590,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Love it,5,Fashion,2026-01-07 17:58:45,True,love it,USER_0204,2026-01-07 17:58:45,2026,1,2026-01-07
KONGA_3576858_384,Konga,3376234,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2023-03-16 06:58:16,True,good,USER_0205,2023-03-16 06:58:16,2023,3,2023-03-16
KONGA_3576858_385,Konga,3394266,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good quality ,4,Fashion,2023-05-14 07:42:22,True,good quality,USER_0206,2023-05-14 07:42:22,2023,5,2023-05-14
KONGA_3576858_386,Konga,3395126,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,ok,5,Fashion,2022-08-25 10:28:39,True,ok,USER_0207,2022-08-25 10:28:39,2022,8,2022-08-25
KONGA_3576858_387,Konga,3410252,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Fast delivery  and Quality product,5,Fashion,2023-05-03 09:16:50,True,fast delivery and quality product,USER_0208,2023-05-03 09:16:50,2023,5,2023-05-03
KONGA_3576858_388,Konga,3435469,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's ok,3,Fashion,2023-04-07 15:59:14,True,it's ok,USER_0209,2023-04-07 15:59:14,2023,4,2023-04-07
KONGA_3576858_389,Konga,3435469,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Ok.,4,Fashion,2025-01-04 12:25:19,True,ok.,USER_0209,2025-01-04 12:25:19,2025,1,2025-01-04
KONGA_3576858_390,Konga,3435469,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,It's ok,4,Fashion,2023-03-28 13:16:50,True,it's ok,USER_0209,2023-03-28 13:16:50,2023,3,2023-03-28
KONGA_3576858_391,Konga,3446532,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Am satisfied ,5,Fashion,2023-04-04 16:27:38,True,am satisfied,USER_0210,2023-04-04 16:27:38,2023,4,2023-04-04
KONGA_3576858_392,Konga,3460363,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2022-12-30 11:49:53,True,good,USER_0211,2022-12-30 11:49:53,2022,12,2022-12-30
KONGA_3576858_393,Konga,3465867,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2023-01-23 07:23:34,True,good,USER_0212,2023-01-23 07:23:34,2023,1,2023-01-23
KONGA_3576858_394,Konga,3478166,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good ,4,Fashion,2023-04-20 11:38:36,True,good,USER_0213,2023-04-20 11:38:36,2023,4,2023-04-20
KONGA_3576858_395,Konga,3478166,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2024-10-02 11:00:02,True,good,USER_0213,2024-10-02 11:00:02,2024,10,2024-10-02
KONGA_3576858_396,Konga,3478166,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,fast delivery is good,5,Fashion,2023-10-25 10:29:00,True,fast delivery is good,USER_0213,2023-10-25 10:29:00,2023,10,2023-10-25
KONGA_3576858_397,Konga,3478166,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,5,Fashion,2023-09-26 08:21:17,True,good,USER_0213,2023-09-26 08:21:17,2023,9,2023-09-26
KONGA_3576858_398,Konga,3534571,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:49:25,True,good,USER_0214,2023-05-23 10:49:25,2023,5,2023-05-23
KONGA_3576858_399,Konga,3534571,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:48:32,True,good,USER_0214,2023-05-23 10:48:32,2023,5,2023-05-23
KONGA_3576858_400,Konga,3534571,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,good,5,Fashion,2023-05-23 10:49:02,True,good,USER_0214,2023-05-23 10:49:02,2023,5,2023-05-23
KONGA_3576858_401,Konga,3538613,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COMPLETE,5,Fashion,2023-06-06 11:52:48,True,complete,USER_0215,2023-06-06 11:52:48,2023,6,2023-06-06
KONGA_3576858_402,Konga,3538613,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,COMPLETE,5,Fashion,2023-06-06 12:44:00,True,complete,USER_0215,2023-06-06 12:44:00,2023,6,2023-06-06
KONGA_3576858_403,Konga,3542010,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,very good,5,Fashion,2024-11-12 15:19:18,True,very good,USER_0216,2024-11-12 15:19:18,2024,11,2024-11-12
KONGA_3576858_404,Konga,3543852,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Better ,3,Fashion,2023-04-12 00:45:55,True,better,USER_0217,2023-04-12 00:45:55,2023,4,2023-04-12
KONGA_3576858_405,Konga,3667787,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,5,Fashion,2023-07-31 17:36:34,True,nice,USER_0218,2023-07-31 17:36:34,2023,7,2023-07-31
KONGA_3576858_406,Konga,3688301,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2024-11-12 07:36:48,True,good,USER_0219,2024-11-12 07:36:48,2024,11,2024-11-12
KONGA_3576858_407,Konga,3688301,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:47:01,True,good,USER_0219,2025-05-19 08:47:01,2025,5,2025-05-19
KONGA_3576858_408,Konga,3688301,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:48:12,True,good,USER_0219,2025-05-19 08:48:12,2025,5,2025-05-19
KONGA_3576858_409,Konga,3688301,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Great,5,Fashion,2024-11-12 07:37:20,True,great,USER_0219,2024-11-12 07:37:20,2024,11,2024-11-12
KONGA_3576858_410,Konga,3688301,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,5,Fashion,2025-05-19 08:47:23,True,good,USER_0219,2025-05-19 08:47:23,2025,5,2025-05-19
KONGA_3576858_411,Konga,3780341,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Received it in good time,5,Fashion,2024-04-23 19:29:16,True,received it in good time,USER_0220,2024-04-23 19:29:16,2024,4,2024-04-23
KONGA_3576858_412,Konga,3816723,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,OK,3,Fashion,2024-11-29 11:16:30,True,ok,USER_0221,2024-11-29 11:16:30,2024,11,2024-11-29
KONGA_3576858_413,Konga,3836914,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2024-11-05 09:24:53,True,good,USER_0222,2024-11-05 09:24:53,2024,11,2024-11-05
KONGA_3576858_414,Konga,3855452,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2026-06-29 17:42:42,False,,USER_0223,2026-06-29 17:42:42,2026,6,2026-06-29
KONGA_3576858_415,Konga,3855452,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,I love it,5,Fashion,2026-06-29 19:05:10,True,i love it,USER_0223,2026-06-29 19:05:10,2026,6,2026-06-29
KONGA_3576858_416,Konga,3942975,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice,3,Fashion,2026-05-15 13:25:26,True,nice,USER_0224,2026-05-15 13:25:26,2026,5,2026-05-15
KONGA_3576858_417,Konga,3982591,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Nice products but the delivery fee being far expensive than the products price is something else,4,Fashion,2024-11-05 15:52:32,True,nice products but the delivery fee being far expensive than the products price is something else,USER_0225,2024-11-05 15:52:32,2024,11,2024-11-05
KONGA_3576858_418,Konga,4037306,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2025-09-27 21:33:08,True,good,USER_0226,2025-09-27 21:33:08,2025,9,2025-09-27
KONGA_3576858_419,Konga,4037306,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good,4,Fashion,2025-09-27 21:32:47,True,good,USER_0226,2025-09-27 21:32:47,2025,9,2025-09-27
KONGA_3576858_420,Konga,4092649,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Cool ,4,Fashion,2025-04-21 05:59:48,True,cool,USER_0227,2025-04-21 05:59:48,2025,4,2025-04-21
KONGA_3576858_421,Konga,4119242,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,,5,Fashion,2026-04-11 10:41:19,False,,USER_0228,2026-04-11 10:41:19,2026,4,2026-04-11
KONGA_3576858_422,Konga,4119242,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Good product ,4,Fashion,2026-04-11 10:42:19,True,good product,USER_0228,2026-04-11 10:42:19,2026,4,2026-04-11
KONGA_3576858_423,Konga,4119242,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,Chill ,5,Fashion,2025-10-28 19:42:28,True,chill,USER_0228,2025-10-28 19:42:28,2025,10,2025-10-28
KONGA_3576858_424,Konga,4132602,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,GOOD,3,Fashion,2026-02-23 06:27:23,True,good,USER_0229,2026-02-23 06:27:23,2026,2,2026-02-23
KONGA_3576858_425,Konga,4132602,3576858,konga-courier-bag-small-bundle-of-20-23cm-x-37cm-3576858,it's ok and portable,5,Fashion,2026-06-18 13:31:01,True,it's ok and portable,USER_0229,2026-06-18 13:31:01,2026,6,2026-06-18
KONGA_6765843_001,Konga,1734033,6765843,bag-for-ps5-fat-grey-6765843,,5,Fashion,2026-06-28 16:37:37,False,,USER_0230,2026-06-28 16:37:37,2026,6,2026-06-28
KONGA_6556750_001,Konga,1490274,6556750,bag-closer-sewing-machine-thread-30-pcs-pack-6556750,works well,5,Fashion,2024-11-28 13:35:24,True,works well,USER_0231,2024-11-28 13:35:24,2024,11,2024-11-28
KONGA_5033702_001,Konga,4214839,5033702,airforce-1-mens-sneakers-white-5033702,,5,Fashion,2026-03-11 11:20:45,False,,USER_0232,2026-03-11 11:20:45,2026,3,2026-03-11
KONGA_6642188_001,Konga,4217105,6642188,Pd 100w Usb-c 18.5-20v To 7.4×0.6 For Hp Laptop - Big Pin | Konga,Exactly as described. Thanks for coming through.,4,Electronics,2026-01-13 15:37:11,True,exactly as described. thanks for coming through.,USER_0233,2026-01-13 15:37:11,2026,1,2026-01-13
KONGA_6642188_002,Konga,4243132,6642188,Pd 100w Usb-c 18.5-20v To 7.4×0.6 For Hp Laptop - Big Pin | Konga,Great quality.,5,Electronics,2026-03-10 05:21:23,True,great quality.,USER_0234,2026-03-10 05:21:23,2026,3,2026-03-10
KONGA_6743199_001,Konga,3981229,6743199,Gt31 Magnetic Phone Cooler & Semiconductor Radiator For Mobile  Phones + Pair Sleeves | Konga,Absolutely loved it. Help prevent my toaster phone from heating while gaming ,5,Electronics,2026-06-19 13:14:23,True,absolutely loved it. help prevent my toaster phone from heating while gaming,USER_0235,2026-06-19 13:14:23,2026,6,2026-06-19
KONGA_5609036_001,Konga,2692833,5609036,2pcs Mobile Phone Gaming  L1 R1 Trigger Aiming Fire Button Controller For Iphone/android | Konga,Sometimes taps it's self but a good controller.,4,Electronics,2022-06-23 12:53:25,True,sometimes taps it's self but a good controller.,USER_0236,2022-06-23 12:53:25,2022,6,2022-06-23
KONGA_6293000_001,Konga,800757,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",good product,4,Electronics,2024-02-03 13:35:18,True,good product,USER_0237,2024-02-03 13:35:18,2024,2,2024-02-03
KONGA_6293000_002,Konga,800757,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",nice,4,Electronics,2025-08-25 20:32:35,True,nice,USER_0237,2025-08-25 20:32:35,2025,8,2025-08-25
KONGA_6293000_003,Konga,2062192,6293000,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - Fm Radio Phone - 1200mah - Grey | Konga",,4,Electronics,2025-07-27 00:30:04,False,,USER_0238,2025-07-27 00:30:04,2025,7,2025-07-27
KONGA_5954395_001,Konga,1052789,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",,4,Electronics,2025-11-03 15:51:40,False,,USER_0239,2025-11-03 15:51:40,2025,11,2025-11-03
KONGA_5954395_002,Konga,1866439,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",Good,5,Electronics,2024-07-04 13:24:36,True,good,USER_0240,2024-07-04 13:24:36,2024,7,2024-07-04
KONGA_5954395_003,Konga,2085121,5954395,"Nokia 3310 - Dual Sim - 2.4"" - Camera - Torch - FM Radio Phone - 1200mAh - Grey | Konga",,4,Electronics,2025-06-25 07:52:19,False,,USER_0241,2025-06-25 07:52:19,2025,6,2025-06-25
